Order Date,Segment,Market,Sales,Quantity,Profit
09-11-2014,Consumer,EMEA,13.05,1,6
01-07-2011,Corporate,Africa,5.148,2,-9.312
28-09-2011,Consumer,Africa,33.96,2,5.76
31-07-2012,Consumer,LATAM,6.336,1,1.816
02-06-2014,Corporate,LATAM,18.72,2,-10.92
11-06-2013,Corporate,LATAM,14.24,4,0.4
08-07-2013,Corporate,LATAM,8.6,2,3.6
28-04-2012,Consumer,LATAM,9.88,1,1.28
02-06-2012,Consumer,LATAM,52.9,5,11.1
08-08-2014,Consumer,LATAM,17.61,3,-12.03
21-05-2012,Home Office,LATAM,94.8,3,27.48
18-04-2013,Home Office,LATAM,24.84,3,9.18
21-12-2012,Home Office,LATAM,22.4,4,9.6
07-06-2013,Consumer,LATAM,41.6,2,8.72
14-11-2013,Consumer,EU,17.58,2,6.66
16-05-2012,Home Office,EU,9.54,2,4.08
25-10-2011,Consumer,EU,11.58,2,3.12
14-08-2014,Home Office,EU,11.25,1,0.9
25-03-2011,Home Office,EU,6.855,1,-4.275
25-02-2014,Consumer,APAC,84.18,2,37.86
08-05-2014,Consumer,APAC,144.045,9,-51.975
23-03-2011,Consumer,APAC,275.3442,3,19.8342
07-06-2013,Corporate,APAC,17.46,2,-5.28
25-11-2011,Consumer,APAC,160.644,8,-93.516
24-05-2013,Consumer,APAC,20.628,3,1.368
05-12-2014,Corporate,APAC,28.44,2,-8.1
19-09-2014,Corporate,US,10.86,3,5.1042
23-07-2013,Consumer,US,11.648,2,3.3488
17-03-2014,Home Office,US,6.48,1,3.1104
01-07-2014,Consumer,US,22.23,1,9.7812
14-03-2012,Consumer,US,16.52,4,7.5992
18-07-2014,Corporate,US,10.56,2,0
15-10-2014,Home Office,US,27.396,9,-42.4638
22-12-2011,Consumer,US,11.76,4,3.1752
26-09-2014,Corporate,US,24.448,4,8.8624
04-12-2014,Consumer,US,13.344,6,1.0008
26-12-2014,Consumer,US,21,3,5.775
22-08-2013,Consumer,EMEA,11.94,1,5.01
14-04-2011,Consumer,Africa,18.54,2,8.1
02-08-2011,Consumer,Africa,10.566,2,-17.634
18-07-2011,Home Office,EMEA,13.47,1,0.66
21-01-2013,Home Office,Africa,24.45,1,0
25-09-2012,Corporate,EMEA,10.05,1,4.92
23-11-2013,Home Office,Africa,14.43,1,7.05
12-07-2014,Corporate,EMEA,7.26,1,2.52
09-05-2012,Home Office,EMEA,29.664,8,-12.096
06-01-2014,Consumer,Africa,7.35,1,2.25
02-12-2014,Home Office,Africa,11.46,1,2.97
02-01-2014,Consumer,Africa,14.37,1,3
16-08-2012,Corporate,Africa,22.47,1,0
23-09-2014,Home Office,EMEA,12.876,1,-7.104
14-06-2012,Home Office,EMEA,15.15,1,1.8
30-06-2014,Corporate,Africa,16.44,1,8.22
25-09-2013,Consumer,EMEA,7.209,1,-10.341
01-08-2012,Consumer,LATAM,6.69,5,-9.91
31-10-2012,Home Office,LATAM,19.764,1,-10.876
24-05-2013,Corporate,LATAM,21,2,-11.92
11-02-2013,Consumer,LATAM,38.58,3,10.38
11-06-2013,Corporate,LATAM,21.9,3,8.1
08-06-2014,Corporate,LATAM,10.72,4,-10.72
25-05-2012,Consumer,LATAM,21.36,1,7.2
09-08-2013,Corporate,LATAM,46.536,2,-27.944
28-12-2012,Consumer,LATAM,47.3,5,9.4
23-07-2011,Corporate,LATAM,9.66,1,0.18
06-06-2012,Consumer,LATAM,20.68,2,5.56
22-03-2013,Consumer,LATAM,22.48,2,-18.56
13-09-2012,Home Office,LATAM,12.66,3,0.72
23-12-2013,Consumer,LATAM,14.2,2,4.4
13-08-2014,Corporate,EU,18.36,3,0.72
23-10-2014,Consumer,EU,936.27,3,65.52
19-07-2013,Corporate,EU,13.2,1,0.24
10-11-2014,Consumer,EU,27.96,1,4.17
10-09-2013,Home Office,EU,83.07,3,6.57
20-10-2011,Consumer,EU,27.108,1,2.688
27-03-2013,Corporate,EU,13.527,1,4.497
28-08-2013,Consumer,EU,66.6,5,-36
12-06-2012,Corporate,APAC,11.61,2,3.45
25-05-2014,Corporate,APAC,7.5684,2,-1.4316
25-12-2014,Consumer,APAC,37.86,2,5.64
23-05-2013,Corporate,APAC,6,1,1.26
28-11-2014,Home Office,APAC,26.892,3,2.592
07-06-2013,Consumer,APAC,29.6535,5,-11.8965
03-08-2014,Consumer,APAC,44.352,2,-0.048
17-06-2014,Consumer,US,191.98,2,51.8346
11-11-2011,Consumer,US,21.72,5,7.8735
24-10-2014,Consumer,US,13.72,1,1.2005
30-12-2013,Corporate,US,38.088,4,-27.9312
04-05-2013,Consumer,US,26.406,3,-71.2962
12-07-2012,Consumer,US,6.912,3,0.6912
18-10-2011,Corporate,US,10.048,4,3.14
11-07-2011,Consumer,US,10.368,2,3.6288
24-08-2012,Consumer,US,7.152,3,0.7152
26-12-2014,Corporate,Africa,18.18,1,5.25
10-02-2012,Home Office,EMEA,12.096,2,-7.284
27-08-2013,Home Office,Africa,13.26,1,6.09
19-09-2013,Consumer,EMEA,10.584,2,-7.416
06-11-2014,Consumer,EMEA,15.39,1,0
10-06-2013,Corporate,Canada,9.33,1,2.97
19-05-2012,Corporate,Africa,21.465,1,-47.235
18-08-2012,Home Office,EMEA,16.98,1,0.48
17-09-2012,Home Office,Africa,8.25,1,1.14
31-05-2013,Corporate,Africa,16.74,1,2.16
12-09-2014,Consumer,Africa,14.19,1,2.97
02-02-2012,Corporate,EMEA,14.64,1,4.95
08-11-2014,Home Office,EMEA,27.78,1,6.93
05-10-2013,Consumer,EMEA,19.14,1,4.2
10-08-2011,Consumer,EMEA,12.528,4,-5.952
09-09-2014,Consumer,EMEA,6.228,1,-2.202
17-08-2013,Consumer,Africa,13.2,1,0.24
21-02-2013,Consumer,Africa,14.382,2,-32.658
26-10-2011,Consumer,Africa,12.36,1,5.55
04-04-2011,Home Office,Africa,8.16,1,3.81
24-09-2014,Corporate,EMEA,20.316,1,-23.874
24-06-2014,Home Office,LATAM,20.78,1,1.66
03-09-2014,Consumer,LATAM,19.344,2,-15.976
19-07-2014,Consumer,LATAM,8.514,11,-17.446
06-03-2014,Corporate,LATAM,13.584,2,-2.736
27-05-2013,Consumer,LATAM,13.66,1,5.32
13-09-2011,Home Office,LATAM,19.32,2,0.36
12-05-2014,Consumer,LATAM,20.4,2,0
23-10-2013,Corporate,LATAM,13.56,3,3.36
22-04-2013,Consumer,LATAM,36.78,3,7.32
24-06-2013,Corporate,LATAM,14.4,2,3.28
14-11-2014,Consumer,LATAM,20.82,3,1.86
28-05-2013,Consumer,LATAM,8.86,1,3
31-10-2012,Corporate,LATAM,18.04,5,-5.46
10-12-2012,Consumer,EU,28.35,1,8.49
04-08-2014,Corporate,EU,11.43,1,4.89
16-08-2013,Consumer,EU,45.15,7,17.43
02-08-2014,Corporate,EU,27.72,3,8.55
30-11-2012,Consumer,EU,44.01,2,-4.89
20-10-2014,Consumer,EU,8.25,1,1.56
22-04-2011,Corporate,EU,17.52,2,2.76
28-08-2014,Consumer,EU,15.54,1,5.1
10-10-2014,Corporate,EU,24.72,2,6.9
13-08-2013,Consumer,EU,24.48,8,-22.56
04-06-2012,Consumer,APAC,13.959,1,-0.951
15-12-2012,Corporate,APAC,17.88,2,4.08
26-11-2013,Consumer,APAC,15.2322,2,-5.2278
17-11-2014,Home Office,APAC,21.96,3,6.12
12-06-2014,Consumer,APAC,11.988,2,1.008
06-10-2011,Consumer,APAC,8.34,2,1.86
10-05-2012,Corporate,APAC,39.6,3,12.6
12-12-2013,Corporate,US,14.8,4,6.068
10-04-2014,Consumer,US,17.43,1,-13.363
06-04-2012,Consumer,US,7.968,2,2.8884
31-05-2012,Consumer,US,15.75,5,7.56
19-05-2014,Consumer,US,14.56,2,6.2608
12-05-2014,Consumer,US,37.59,3,17.6673
25-01-2013,Corporate,US,9.21,3,2.3025
11-06-2014,Corporate,US,8.4,5,4.2
21-05-2014,Home Office,US,6.98,1,3.3504
25-08-2012,Consumer,US,20.104,2,-16.5858
26-12-2013,Corporate,US,35.445,1,-24.1026
22-08-2013,Corporate,US,12.96,2,6.2208
06-05-2013,Corporate,US,5.728,2,2.0048
03-03-2014,Consumer,US,18.528,4,-12.352
28-07-2014,Consumer,US,12.96,2,6.2208
29-05-2014,Corporate,US,15.552,3,5.4432
27-10-2014,Home Office,US,55.616,2,5.5616
22-09-2011,Consumer,US,13.04,4,5.7376
05-12-2013,Corporate,Africa,45.21,1,13.56
29-09-2014,Consumer,EMEA,21.888,4,-16.512
23-08-2012,Home Office,Africa,6.858,2,-7.782
25-04-2011,Consumer,EMEA,14.679,1,-29.871
27-09-2014,Consumer,Africa,10.05,1,4.92
03-04-2013,Consumer,Africa,8.874,1,-15.696
21-11-2013,Consumer,Canada,19.56,4,4.68
12-08-2013,Corporate,EMEA,27.9,2,8.88
19-06-2012,Consumer,EMEA,13.86,1,-20.79
25-10-2012,Consumer,EMEA,13.68,1,2.85
29-07-2011,Consumer,EMEA,16.02,1,0.63
04-11-2014,Corporate,Africa,13.29,1,0.39
25-03-2014,Consumer,EMEA,24,1,2.88
22-10-2014,Consumer,EMEA,38.64,2,-46.38
23-04-2014,Consumer,LATAM,17.184,3,-0.216
23-07-2011,Consumer,LATAM,22.92,3,6.6
31-01-2013,Consumer,LATAM,19.56,6,5.28
02-11-2011,Home Office,EU,14.49,1,4.77
19-09-2012,Consumer,EU,26.88,2,4.02
07-07-2014,Corporate,EU,17.07,2,-3.09
21-01-2014,Corporate,EU,16.5,2,2.28
14-01-2014,Consumer,EU,54.12,2,12.96
28-01-2011,Consumer,EU,27.648,1,-0.642
25-01-2011,Corporate,EU,20.13,1,4.02
20-01-2014,Consumer,EU,12.66,2,0.48
05-02-2013,Home Office,EU,21.96,3,-14.58
16-07-2014,Consumer,EU,17.73,3,1.53
25-09-2012,Consumer,EU,19.98,3,-3.6
17-12-2013,Consumer,APAC,15.378,2,1.398
22-11-2011,Corporate,APAC,10.6848,3,-8.3052
30-10-2014,Consumer,APAC,24.084,2,8.784
16-07-2013,Corporate,APAC,18.0783,3,0.6183
11-12-2014,Corporate,APAC,18.0783,3,0.9783
29-11-2012,Consumer,APAC,33.231,5,-19.569
02-08-2012,Consumer,APAC,30.6711,3,-18.5589
23-09-2011,Consumer,APAC,12.96,3,0.81
28-11-2011,Consumer,APAC,34.287,2,-26.193
30-05-2014,Corporate,APAC,19.278,3,6.588
30-10-2012,Home Office,APAC,14.04,2,0.24
23-07-2011,Consumer,US,8.16,5,-5.712
16-06-2014,Consumer,US,19.56,5,1.7115
05-06-2014,Corporate,US,6.37,7,-9.555
06-12-2014,Consumer,US,14.976,6,5.4288
04-11-2011,Consumer,US,19.44,3,9.3312
12-11-2013,Home Office,US,9.888,2,-6.9216
05-08-2014,Corporate,US,8.784,1,3.1842
17-12-2012,Consumer,US,13.12,5,1.476
31-05-2013,Home Office,US,45.36,7,21.7728
10-02-2012,Corporate,US,77.24,5,7.724
05-12-2011,Consumer,US,15,3,7.2
16-10-2014,Corporate,US,11.68,2,4.2048
24-03-2014,Consumer,US,20.04,3,9.6192
11-12-2012,Consumer,US,10.332,3,-7.5768
12-07-2014,Corporate,US,29.8,5,9.3125
05-09-2013,Consumer,US,16.56,2,7.7832
06-11-2014,Consumer,US,12.96,2,6.2208
08-06-2013,Home Office,US,9.648,6,3.4974
12-07-2013,Home Office,Africa,23.01,1,5.04
19-12-2013,Corporate,EMEA,42.192,4,-20.088
24-04-2014,Corporate,Africa,8.37,1,3.09
18-06-2014,Corporate,Africa,7.812,1,-9.378
15-06-2012,Consumer,EMEA,25.044,1,-18.786
28-12-2011,Consumer,EMEA,110.7,2,17.7
24-09-2013,Corporate,Africa,14.43,1,0.12
02-10-2014,Home Office,Africa,19.764,6,-17.136
21-12-2012,Corporate,EMEA,10.77,1,0
24-08-2012,Home Office,EMEA,10.98,1,4.5
25-07-2014,Consumer,EMEA,27.12,2,5.94
11-04-2014,Home Office,LATAM,12.8,4,2.88
19-09-2013,Corporate,LATAM,15.4,2,0.92
03-12-2012,Consumer,LATAM,26,5,9.8
29-11-2011,Home Office,LATAM,16.056,3,-6.204
20-06-2011,Corporate,LATAM,8.208,3,-2.352
08-05-2014,Consumer,LATAM,9.3,3,4.62
27-10-2011,Consumer,LATAM,19.68,3,6.06
26-04-2014,Corporate,LATAM,18.036,3,-3.624
18-06-2011,Consumer,LATAM,11.32,1,3.16
09-11-2012,Home Office,LATAM,39.8,2,5.96
03-12-2014,Corporate,EU,17.37,3,4.68
22-01-2014,Corporate,EU,26.52,4,1.32
15-08-2013,Corporate,EU,16.875,1,6.735
27-04-2012,Corporate,EU,43.65,3,9.54
28-04-2012,Consumer,EU,40.26,2,10.44
17-11-2014,Corporate,EU,17.52,2,8.04
25-08-2012,Consumer,EU,11.31,1,0.99
27-02-2014,Corporate,EU,5.04,1,0.84
14-05-2013,Consumer,APAC,11.13,1,0.75
14-09-2014,Corporate,APAC,31.5,2,6.9
16-09-2014,Consumer,APAC,11.4,2,2.82
05-04-2011,Corporate,APAC,13.26,2,1.14
01-04-2013,Corporate,APAC,20.8449,1,-1.9851
18-06-2013,Corporate,APAC,16.74,2,0.66
08-09-2011,Corporate,APAC,14.31,2,-9.99
21-11-2012,Consumer,APAC,9.9216,2,0.3216
22-07-2014,Home Office,APAC,18.468,2,4.908
29-11-2011,Corporate,APAC,12.384,2,-1.056
22-08-2011,Consumer,APAC,12.3,2,5.04
14-10-2013,Consumer,US,11.52,4,3.456
13-04-2011,Corporate,US,17.856,4,1.116
20-06-2013,Corporate,US,17.12,2,8.0464
30-11-2012,Consumer,US,10.584,7,-2.3814
08-12-2011,Consumer,US,13.88,5,-2.6025
17-06-2013,Consumer,US,46.35,5,21.7845
21-09-2011,Home Office,US,11.352,3,4.1151
12-12-2014,Consumer,US,10.368,2,3.6288
09-08-2013,Consumer,US,10.56,2,4.752
21-01-2011,Consumer,US,13.98,1,4.0542
04-06-2014,Consumer,US,15.552,3,5.4432
08-07-2013,Home Office,US,9.42,5,-7.85
12-09-2013,Corporate,US,20.736,4,7.2576
16-09-2014,Consumer,US,12.42,3,5.2164
21-02-2011,Home Office,US,12.96,2,6.2208
19-11-2014,Corporate,US,7.38,2,3.4686
18-04-2012,Corporate,US,7.872,3,0.8856
29-05-2012,Corporate,US,8.04,5,2.9145
14-03-2014,Consumer,EMEA,8.328,2,-3.972
04-11-2014,Consumer,Africa,11.646,2,-9.354
01-08-2011,Corporate,Africa,3.321,1,-4.329
21-12-2012,Corporate,EMEA,9.6,2,4.38
15-11-2011,Consumer,Africa,38.52,1,7.29
12-09-2014,Consumer,Africa,6.687,1,-8.703
13-11-2014,Home Office,EMEA,8.79,1,3.33
06-11-2013,Consumer,Africa,28.35,1,8.49
01-03-2011,Consumer,EMEA,16.53,1,7.41
16-09-2014,Consumer,EMEA,18.528,1,-20.862
31-03-2012,Consumer,EMEA,11.58,1,-13.32
12-04-2013,Consumer,EMEA,11.1,1,2.64
10-04-2014,Consumer,Africa,14.112,1,-19.308
26-09-2014,Corporate,LATAM,19.94,1,5.18
02-02-2013,Home Office,LATAM,40.4,4,2.8
15-04-2014,Corporate,LATAM,16,4,2.4
12-01-2012,Corporate,LATAM,8.136,3,-2.064
03-09-2014,Consumer,LATAM,19.04,2,6.08
24-05-2013,Home Office,LATAM,12.848,2,-3.552
12-04-2011,Corporate,LATAM,22.4,5,9.8
04-08-2011,Consumer,LATAM,16.4,2,8
27-09-2013,Consumer,LATAM,12.06,3,3.48
17-04-2013,Consumer,LATAM,17.28,3,1.68
27-07-2011,Consumer,LATAM,54.9,3,19.74
21-05-2013,Corporate,LATAM,6.4,1,2.48
06-11-2013,Home Office,LATAM,10.944,2,-5.656
22-04-2012,Corporate,LATAM,6.04,2,2.44
23-10-2013,Consumer,LATAM,23.148,1,1.928
30-09-2013,Consumer,LATAM,9.52,1,0.08
16-12-2013,Home Office,EU,14.76,1,2.34
10-03-2014,Consumer,EU,18.09,1,5.76
18-06-2014,Corporate,EU,10.74,1,3.96
19-11-2013,Corporate,EU,18.99,3,0.72
05-10-2012,Home Office,APAC,20.9244,2,-14.2356
15-01-2014,Corporate,APAC,14.01,2,-2.85
05-08-2014,Consumer,APAC,41.7216,4,1.5216
05-05-2014,Consumer,APAC,22.38,2,5.76
17-09-2014,Corporate,APAC,16.155,3,-10.035
27-06-2014,Consumer,APAC,13.8807,1,-5.2593
05-09-2014,Consumer,APAC,21.708,3,6.228
18-05-2012,Home Office,APAC,24.966,2,-0.354
13-06-2012,Consumer,APAC,15.066,2,-1.014
26-11-2014,Corporate,APAC,24.96,2,2.22
27-08-2012,Consumer,APAC,12.456,2,-6.684
16-07-2012,Home Office,APAC,19.98,2,-4.02
10-01-2011,Consumer,US,31.2,3,9.75
10-12-2013,Corporate,US,9.392,2,3.2872
27-01-2011,Home Office,US,16.68,2,8.34
21-10-2014,Consumer,US,39.96,2,18.7812
23-08-2012,Consumer,US,10.368,2,3.6288
19-12-2014,Corporate,US,18.704,7,2.338
10-12-2014,Consumer,US,14.94,3,7.0218
07-05-2014,Corporate,US,11.06,10,-18.802
17-03-2011,Consumer,US,4.448,2,0.3336
02-04-2014,Corporate,US,23.976,3,-5.6943
27-09-2013,Corporate,US,12.96,2,6.2208
07-01-2011,Home Office,US,6.54,1,3.0084
25-09-2014,Home Office,US,12.72,3,4.9608
12-11-2012,Consumer,US,15.56,2,7.3132
11-11-2011,Consumer,US,10.984,2,-7.9634
18-12-2013,Consumer,Africa,13.95,2,-22.83
30-09-2011,Corporate,Africa,13.194,1,-21.126
05-05-2014,Home Office,EMEA,5.772,1,-1.608
01-11-2013,Home Office,EMEA,22.41,1,9.84
28-03-2014,Corporate,EMEA,20.58,2,5.94
24-01-2013,Corporate,EMEA,13.11,1,0.9
29-05-2014,Corporate,Africa,12.24,1,4.65
08-11-2013,Consumer,Africa,10.38,1,2.16
15-08-2013,Consumer,Africa,12.51,1,-24.21
16-11-2012,Consumer,EMEA,19.02,2,0.72
18-09-2012,Corporate,EMEA,10.26,1,0.18
20-08-2014,Home Office,EMEA,13.056,1,-12.744
25-02-2011,Home Office,Africa,8.88,1,1.59
29-11-2014,Consumer,LATAM,14.944,2,-2.816
24-06-2014,Consumer,LATAM,9.52,2,2.64
21-05-2014,Home Office,LATAM,22.64,2,5.4
15-08-2014,Consumer,LATAM,11,2,3.72
17-06-2012,Consumer,LATAM,14.04,2,4.6
10-11-2014,Home Office,LATAM,28.12,2,5.32
03-04-2012,Consumer,LATAM,21.48,3,0.42
22-03-2013,Consumer,LATAM,18.792,1,-18.328
04-07-2012,Corporate,LATAM,33.64,2,-14.84
04-04-2012,Corporate,LATAM,12.18,3,4.38
29-06-2012,Consumer,EU,15.633,3,2.943
10-11-2014,Corporate,EU,14.76,1,2.34
28-11-2011,Consumer,EU,17.85,2,-15.03
15-05-2013,Corporate,EU,21.96,2,7.68
22-01-2014,Consumer,EU,11.82,2,1.02
16-06-2014,Consumer,APAC,6.39,1,-6.39
06-10-2014,Consumer,APAC,40.05,1,18.81
29-10-2012,Home Office,APAC,64.44,4,7.08
13-07-2013,Consumer,APAC,13.38,1,5.88
21-08-2013,Consumer,APAC,23.64,4,0.84
24-07-2014,Corporate,US,13.128,3,4.2666
15-06-2013,Home Office,US,8.73,3,4.1031
06-12-2014,Corporate,US,20.94,3,6.0726
19-07-2011,Corporate,US,20.88,2,9.6048
11-11-2013,Home Office,US,22.248,3,7.5087
31-12-2013,Consumer,US,13.712,2,1.0284
30-07-2014,Consumer,US,33.48,2,16.4052
22-03-2014,Consumer,US,8.544,2,2.8836
11-06-2014,Consumer,US,15.58,1,3.895
27-06-2014,Corporate,US,13.872,6,4.6818
04-09-2013,Consumer,US,14.76,2,4.2804
05-11-2014,Home Office,US,7.536,6,-13.188
12-02-2011,Consumer,US,14.94,3,6.8724
26-07-2011,Consumer,US,17.496,3,-10.0602
14-08-2014,Corporate,Africa,8.883,1,-10.377
26-03-2014,Consumer,EMEA,10.95,1,2.4
29-01-2014,Corporate,Africa,17.046,1,-31.254
03-01-2012,Consumer,EMEA,155.358,6,-145.062
10-04-2013,Corporate,Africa,5.76,1,-9.03
01-04-2013,Consumer,Africa,12.663,1,-21.957
26-07-2014,Consumer,EMEA,18.75,1,8.61
29-10-2014,Consumer,Africa,14.688,1,-16.662
24-06-2014,Consumer,Africa,11.37,1,4.08
27-02-2012,Consumer,Africa,10.215,1,-18.405
12-08-2014,Consumer,LATAM,59.52,3,0.54
21-10-2011,Consumer,LATAM,25.416,1,-17.164
24-10-2012,Consumer,LATAM,18.52,1,8.32
08-01-2014,Home Office,LATAM,17.28,2,6.36
25-09-2014,Home Office,LATAM,31.52,4,4.08
18-10-2012,Home Office,LATAM,19.236,1,-3.544
20-09-2013,Corporate,LATAM,10.572,1,1.752
03-06-2011,Consumer,LATAM,7.6,2,1.12
12-10-2012,Consumer,LATAM,7.68,4,-2.24
30-06-2011,Corporate,LATAM,14.64,2,1.72
25-06-2014,Consumer,LATAM,18.528,2,-8.352
23-04-2014,Consumer,LATAM,40.98,3,15.96
01-06-2012,Consumer,LATAM,16.64,2,3.8
11-06-2012,Consumer,LATAM,33.78,3,4.02
28-12-2012,Home Office,LATAM,17.56,1,4.74
22-05-2013,Corporate,EU,26.82,3,5.85
16-09-2014,Corporate,EU,17.73,3,1.53
13-06-2013,Consumer,EU,11.1,2,-5.82
17-12-2011,Consumer,EU,13.38,2,3.42
09-08-2011,Home Office,APAC,23.34,2,9.3
18-04-2014,Consumer,APAC,28.2366,2,5.4366
12-10-2012,Corporate,APAC,7.2,3,-2.34
11-09-2012,Corporate,APAC,30.348,2,12.468
11-12-2014,Corporate,APAC,14.1192,4,-7.8408
07-06-2011,Corporate,APAC,190.89,5,78.39
31-10-2014,Corporate,APAC,18.5076,1,-2.4624
13-12-2013,Consumer,APAC,33.15,5,2.85
16-11-2011,Consumer,APAC,21.3696,3,-5.7204
10-08-2012,Consumer,APAC,23.616,4,-10.704
29-12-2014,Consumer,US,13.96,4,6.4216
12-07-2014,Corporate,US,8.67,3,4.0749
11-03-2011,Consumer,US,10.464,6,1.7004
11-09-2013,Home Office,US,6.69,1,3.0774
20-07-2012,Consumer,US,141.4,5,38.178
16-05-2013,Home Office,US,8.34,3,2.1684
28-10-2014,Home Office,US,7.056,3,2.205
19-09-2013,Consumer,US,5.352,3,1.6056
29-12-2011,Consumer,US,23.976,3,-5.6943
17-11-2014,Home Office,US,23.36,4,6.0736
30-12-2013,Consumer,US,11.232,3,3.9312
19-03-2011,Corporate,US,4.992,3,1.3728
18-08-2014,Corporate,US,8.56,2,3.852
13-06-2013,Home Office,US,11.264,8,3.9424
01-06-2012,Consumer,US,28.91,7,13.2986
28-05-2014,Corporate,US,27.192,3,0.3399
25-10-2014,Consumer,US,11.68,4,5.256
08-04-2013,Consumer,US,33.528,3,2.5146
05-09-2014,Consumer,Africa,19.2,1,4.41
08-05-2014,Consumer,EMEA,24.48,1,-17.76
03-01-2014,Consumer,Africa,12.456,1,-15.804
04-06-2012,Consumer,Africa,7.173,1,-15.567
27-09-2014,Consumer,Africa,14.976,1,-9.984
17-02-2014,Corporate,Africa,16.938,1,-25.422
30-07-2013,Consumer,Africa,12.771,1,-22.149
12-08-2014,Corporate,EMEA,10.572,1,-13.488
05-08-2013,Consumer,EMEA,8.928,1,-12.522
07-10-2014,Consumer,EMEA,12.408,2,-17.712
01-08-2011,Consumer,EMEA,13.38,1,3.21
26-09-2014,Corporate,EMEA,42.912,8,-34.368
25-12-2014,Corporate,Canada,13.44,2,5.64
27-06-2014,Home Office,EMEA,14.64,1,4.95
11-06-2013,Corporate,Africa,19.98,1,9.57
27-08-2011,Consumer,EMEA,17.88,2,3.9
11-11-2014,Home Office,Africa,15.21,2,-21.81
31-10-2014,Corporate,Africa,14.22,1,0.27
24-12-2014,Consumer,EMEA,7.62,1,3.42
28-12-2014,Consumer,LATAM,31.848,2,-6.392
03-08-2012,Consumer,LATAM,18.8,2,0.16
04-06-2014,Consumer,LATAM,15.84,3,-4.8
30-07-2014,Home Office,LATAM,11.184,1,0.744
29-10-2014,Corporate,LATAM,13.32,5,0.42
23-10-2013,Consumer,LATAM,7.992,3,-5.088
03-11-2014,Home Office,LATAM,17.244,3,-11.256
27-09-2012,Home Office,LATAM,26.912,2,1.672
17-10-2013,Corporate,LATAM,14.08,1,0.56
11-12-2014,Home Office,LATAM,16.218,1,-35.142
24-12-2012,Consumer,LATAM,15.92,2,0.92
13-12-2014,Consumer,LATAM,14.6,2,5.52
19-12-2014,Corporate,LATAM,18.564,1,-12.376
24-07-2012,Corporate,LATAM,3.496,1,-4.204
09-08-2014,Home Office,EU,42.45,5,11.85
24-03-2014,Corporate,EU,27.96,2,-25.74
17-04-2014,Consumer,EU,39.54,2,16.56
24-09-2012,Corporate,APAC,11.61,1,3.99
23-05-2013,Consumer,APAC,51.6,5,18
20-08-2014,Home Office,APAC,10.707,2,-0.813
10-05-2013,Home Office,APAC,12.57,1,0.24
04-10-2014,Home Office,APAC,22.6008,3,2.4408
27-05-2014,Home Office,APAC,22.32,4,-17.04
28-10-2012,Consumer,US,24.1,5,9.158
21-09-2011,Corporate,US,6.48,1,3.1104
27-09-2012,Consumer,US,15.08,2,-22.62
31-12-2013,Corporate,US,6.924,6,-10.386
24-07-2013,Home Office,US,11.416,4,-18.8364
01-05-2014,Consumer,US,5.76,2,2.8224
24-05-2014,Consumer,US,18.32,5,-46.716
19-04-2012,Consumer,US,19.568,2,-52.8336
07-11-2011,Corporate,US,30.18,3,13.8828
20-11-2012,Consumer,US,7.23,5,-5.784
10-09-2011,Consumer,US,21.728,7,7.6048
04-12-2014,Consumer,US,10.368,2,3.6288
13-06-2013,Home Office,US,6.984,2,-4.5396
23-01-2013,Corporate,US,99.98,2,42.9914
07-11-2014,Consumer,US,18.16,2,1.816
30-12-2013,Consumer,Africa,14.22,1,0.27
06-11-2014,Consumer,EMEA,17.4,1,1.56
25-09-2012,Consumer,Africa,16.668,2,-25.032
27-09-2011,Home Office,EMEA,8.58,1,1.35
08-12-2012,Consumer,Africa,10.95,1,2.4
08-08-2011,Corporate,EMEA,16.62,1,2.64
07-11-2012,Consumer,EMEA,10.26,1,1.02
26-11-2012,Home Office,Africa,16.71,1,3.15
17-06-2013,Corporate,EMEA,26.052,1,-36.498
19-09-2014,Corporate,EMEA,11.292,1,-16.938
07-05-2014,Corporate,Africa,10.65,1,2.64
05-02-2014,Consumer,EMEA,11.4,1,2.61
09-12-2014,Home Office,Africa,15.624,2,-18.756
14-01-2012,Corporate,EMEA,11.43,1,2.73
20-01-2013,Home Office,EMEA,14.52,1,4.2
23-05-2013,Consumer,EMEA,25.05,1,1.5
31-10-2011,Home Office,Africa,13.29,1,0.39
16-06-2014,Corporate,LATAM,18.92,2,4.72
22-06-2013,Consumer,LATAM,7.92,1,3.4
24-05-2013,Home Office,LATAM,21.84,4,-3.28
25-06-2014,Corporate,LATAM,17.62,1,8.8
07-02-2014,Consumer,EU,14.04,1,0.84
22-02-2011,Consumer,EU,9.78,2,2.34
28-01-2014,Consumer,EU,122.13,3,61.02
26-01-2013,Corporate,EU,13.992,1,-1.428
11-01-2011,Consumer,EU,22.05,3,6.75
02-10-2014,Home Office,EU,9.6,2,4.38
13-11-2014,Home Office,EU,13.11,1,4.44
02-08-2012,Consumer,APAC,11.55,1,3.57
03-01-2014,Consumer,APAC,78.246,6,-0.054
19-06-2012,Consumer,APAC,20.07,3,3.78
24-04-2014,Consumer,APAC,10.761,2,4.161
11-09-2013,Consumer,APAC,19.764,2,1.284
23-08-2013,Corporate,APAC,13.8012,2,-10.4388
06-05-2011,Corporate,APAC,11.196,2,-3.384
02-10-2013,Consumer,APAC,8.73,1,3.03
